system:index,aet,date,def,pdsi,pet,pr,ro,soil,srad,swe,tmmn,tmmx,vap,vpd,vs,.geo
198101,276.7814499210516,1981-01-01,0.0,340.2755505328141,296.8258900364838,223.488403432761,173.96981682437917,617.2771221543478,918.557220051602,22.035303545474346,-1.6964799291201245,79.4098156995605,643.0303392645769,20.481125666281777,358.6882597874496,"{""type"":""MultiPoint"",""coordinates"":[]}"
198102,403.4538507172821,1981-02-01,0.0,333.92373159383095,417.43245634161934,120.61728454935307,83.62334647931094,617.2771221543478,1173.2055735032939,18.665159436922323,10.485189820609092,97.32439795375397,639.0755935150123,30.713928066220756,322.66722717409584,"{""type"":""MultiPoint"",""coordinates"":[]}"
198103,806.1485143632403,1981-03-01,14.629039854577782,319.4776639963088,822.9164083183857,95.39579622145168,35.18500956435417,592.1100247826869,1762.6911714102612,0.7803245590690728,47.808085435134295,139.2597476466768,708.6750460217897,53.42217117972948,304.88750727294365,"{""type"":""MultiPoint"",""coordinates"":[]}"
198104,844.622395545716,1981-04-01,298.1848120418621,334.0419497562007,1143.307705265467,55.76512130448521,2.962184495516812,283.1616813973068,2210.243358713749,9.81771010572071E-4,51.34537174507309,171.3474197843363,593.3333349635049,84.28813858417118,302.95029592374135,"{""type"":""MultiPoint"",""coordinates"":[]}"
198105,320.48326431593097,1981-05-01,1318.977389380271,295.12172683563085,1639.5562928913503,22.247171957457365,1.0129689681840714,173.81941947677691,2727.9104151273405,0.0,91.96217457863781,227.32565766906836,677.8569757839334,130.9326061136605,315.6347822708483,"{""type"":""MultiPoint"",""coordinates"":[]}"
198106,83.51819305772285,1981-06-01,1928.3659669289711,292.8093232789763,2011.8556689294796,4.467441052645436,0.0036487321949571403,130.63704291169333,3109.280405728036,0.0,140.05940101779765,278.3549670725656,904.2505083758901,179.90302012433585,361.41078334241473,"{""type"":""MultiPoint"",""coordinates"":[]}"
198107,25.057932232940132,1981-07-01,2125.454224434182,267.6260565042018,2150.5797482118,0.0,0.0,105.52954231430314,3121.767484374459,0.0,161.40119304128493,302.9264992181287,1113.914451432899,199.54025784156818,352.8428701784096,"{""type"":""MultiPoint"",""coordinates"":[]}"
198108,16.64102093860676,1981-08-01,1937.9564710147947,240.7994754106912,1954.630633483428,0.0,0.0,88.89109392275977,2936.9115497269563,0.0,156.38864995550298,293.5247297752383,1128.4671561801106,183.9799036486914,338.38519045909186,"{""type"":""MultiPoint"",""coordinates"":[]}"
198109,16.65580999368714,1981-09-01,1521.3079988322556,200.3452733913699,1537.9740957538475,0.4709044886374976,0.0,76.96469876393571,2463.2223486511048,0.0,143.42232631775272,290.2138816742457,1002.5326672179358,186.7419860411096,268.2601842610434,"{""type"":""MultiPoint"",""coordinates"":[]}"
198110,120.29817229205013,1981-10-01,845.2855717427084,106.90020250810076,965.5927332100098,11.696544456756754,0.8391691448675328,67.89893667964135,1902.9179340234095,0.0,103.06052081002693,236.79047373745507,985.7676559500505,114.25284318955615,192.434611836379,"{""type"":""MultiPoint"",""coordinates"":[]}"
